37386at147545	tig00000002	3600962	3612213
76938at147545	tig00000005	2340655	2351726
76938at147545	tig00000002	557817	568572
76938at147545	tig00000004	2868728	2879456
14662at147545	tig00000001	1272231	1284299
14662at147545	tig00000003	3258833	3270989
15225at147545	tig00000007	1625187	1637301
5919at147545	tig00000005	1312972	1326750
118071at147545	tig00000005	576621	587093
2090at147545	tig00000007	1483800	1498055
2369at147545	tig00000004	3121092	3135159
62487at147545	tig00000004	1593771	1606176
76644at147545	tig00000001	1924343	1936318
54278at147545	tig00000002	1423753	1435307
64261at147545	tig00000002	4342038	4352927
115456at147545	tig00000001	2765113	2775773
113476at147545	tig00000008	1256231	1267238
45949at147545	tig00000004	1508295	1520184
61625at147545	tig00000008	1355708	1366616
112070at147545	tig00000003	3506693	3516953
97620at147545	tig00000003	1911165	1921768
9584at147545	tig00000005	1665252	1678430
103933at147545	tig00000001	3575025	3585674
111975at147545	tig00000007	146315	156831
111975at147545	tig00000001	441957	452409
55356at147545	tig00000003	1556306	1567733
53369at147545	tig00000008	1409090	1420589
18249at147545	tig00000001	2233455	2245510
18249at147545	tig00000002	3097385	3109187
79500at147545	tig00000003	261593	272468
69852at147545	tig00000005	1920384	1931428
106411at147545	tig00000002	3081640	3092536
53275at147545	tig00000007	1927480	1939188
68513at147545	tig00000009	1023209	1034798
90681at147545	tig00000001	3247026	3258029
17462at147545	tig00000007	628396	640619
82343at147545	tig00000004	2797758	2809255
52390at147545	tig00000001	1474050	1486987
91509at147545	tig00000002	1226302	1237460
8154at147545	tig00000005	861137	874458
120876at147545	tig00000001	1659543	1669860
31514at147545	tig00000001	3658484	3670794
101326at147545	tig00000002	4232943	4243460
116419at147545	tig00000002	4025892	4036461
24923at147545	tig00000005	732715	744541
7161at147545	tig00000001	3705029	3718987
10814at147545	tig00000004	1876743	1889666
69310at147545	tig00000002	428996	440382
100525at147545	tig00000005	3229779	3240646
33880at147545	tig00000003	2728045	2739990
61594at147545	tig00000003	1291287	1302393
891at147545	tig00000003	730822	758367
3069at147545	tig00000002	2521900	2536068
63166at147545	tig00000004	2377627	2388972
63166at147545	tig00000002	614708	625715
106293at147545	tig00000004	2762391	2772986
93696at147545	tig00000005	1833728	1844204
96845at147545	tig00000003	3510712	3521518
113667at147545	tig00000005	438584	449009
87719at147545	tig00000005	1537545	1548616
26202at147545	tig00000002	538930	550924
26202at147545	tig00000001	4374195	4385589
26202at147545	tig00000003	2077391	2088862
84118at147545	tig00000002	239556	250369
16536at147545	tig00000001	4288941	4301729
